id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle
1077;revue/nouvelles/technologies/information;egc;2006;systeme/aide/decision/surveillance/qualite/air/interieur;;zoulikhaheddadji/nicolevincent/severinekirchner/georgesstamon;['http://editions-rnti.fr/render_pdf.php?p1&p=1000445'];['http://editions-rnti.fr/render_pdf.php?p=1000445']
1078;revue/nouvelles/technologies/information;egc;2006;techniques/fouille/donnees/reecriture/requetes/presence/contraintes/valeurs;article/montrons/techniques/fouilles/donnees/resoudre/efficacement/probleme/reecriture/requetes/termes/vues/presence/contraintes/valeurs/partir/formalisation/probleme/reecriture/cadre/logique/description/aln/ov/montrons/probleme/rattache/cadre/decouverte/connaissances/bases/donnees/exploitation/cadre/permet/beneficier/solutions/algorithmiques/existantes/resolution/probleme/reecriture/proposons/implementation/approche/puis/experimentons/premiers/resultats/demontrent/interet/approche/termes/capacite/traiter/grand/nombre/sources/donnees;helenejaudoin/fredericflouvat;['http://editions-rnti.fr/render_pdf.php?p1&p=1000326'];['http://editions-rnti.fr/render_pdf.php?p=1000326']
1079;revue/nouvelles/technologies/information;egc;2006;teximus/expertise/logiciel/gestion/connaissances;logiciel/teximus/expertise/outil/evolue/gestion/dynamiquede/connaissances/base/notions/referentiel/semantique/suiteintegree/facilite/partage/connaissances/informations/entreprises;oliviergerbe;['http://editions-rnti.fr/render_pdf.php?p1&p=1000453'];['http://editions-rnti.fr/render_pdf.php?p=1000453']
1080;revue/nouvelles/technologies/information;egc;2006;typicalite/contribution/sujets/variables/supplementaires/analyse/statistique/implicative;analyse/statistique/implicative/traite/tableaux/sujets/xvariables/extraire/regles/metaregles/statistiques/variables/article/interroge/structures/obtenues/representees/graphe/hierarchieorientes/degager/responsabilite/sujets/groupes/sujets/variables/supplementaires/constitution/chemins/graphe/desclasses/hierarchie/distingue/concepts/typicalite/signifier/laproximite/sujets/comportement/moyen/population/lesregles/statistiques/extraites/puis/contribution/quantifier/rolequ/sujets/rapport/regles/strictes/associees/exemple/dedonnees/reelles/traite/aide/logiciel/chic/illustre/montre/interet/deces/concepts;regisgras/jeromedavid/jeanclauderegnier/fabriceguillet;['http://editions-rnti.fr/render_pdf.php?p1&p=1000370'];['http://editions-rnti.fr/render_pdf.php?p=1000370']
1081;revue/nouvelles/technologies/information;egc;2006;automate/evaluer/nature/textes;interesser/textes/interesser/nature/nature/textes/permet/distinguer/textes/point/vue/primaire/utilisee/identifier/textes/artificiels/reconnaissance/langue/identifier/spams/sens/methode/connue/reste/methode/zipf/article/propose/nouvelle/methode/basee/automate/automate/construit/signal/texte/automate/presente/detail/experimentations/montrent/utilite/domaines/cites/precedemment;hubertmarteau/nicolevincent;['http://editions-rnti.fr/render_pdf.php?p1&p=1000355'];['http://editions-rnti.fr/render_pdf.php?p=1000355']
1082;revue/nouvelles/technologies/information;egc;2006;logiciel/permettant/apprendre/regles/exceptions/area;;sylvainlagrue/jeremielussiez/julienrossit;['http://editions-rnti.fr/render_pdf.php?p1&p=1000454'];['http://editions-rnti.fr/render_pdf.php?p=1000454']
1083;revue/nouvelles/technologies/information;egc;2006;modele/qualite/information;travail/integre/problematique/generale/recherched/information/particulierement/personnalisation/qualited/information/article/proposons/modele/multidimensionnelde/qualite/information/decrivant/differents/facteurs/qualite/influantsur/personnalisation/information/modele/permet/structurerles/differents/facteurs/qualite/information/hierarchie/afind/assister/utilisateur/construction/propre/profil/besoinset/exigences/termes/qualite;ramiharrathi/sylviecalabretto;['http://editions-rnti.fr/render_pdf.php?p1&p=1000363'];['http://editions-rnti.fr/render_pdf.php?p=1000363']
1084;revue/nouvelles/technologies/information;egc;2006;modele/metier/extensible/adapte/gestion/depeches/agences/presse;;fredericbertrand/cyrilfaucher/mariechristinelafaye/jeanyveslafaye/alainbouju;['http://editions-rnti.fr/render_pdf.php?p1&p=1000447'];['http://editions-rnti.fr/render_pdf.php?p=1000447']
1085;revue/nouvelles/technologies/information;egc;2006;approche/distribuee/extraction/connaissances/application/enrichissement/aspect/factuel/bdg;systemes/informations/geographiques/sig/utilises/pourameliorer/efficacite/entreprises/services/publics/associantmethodes/optimisation/prise/compte/dimension/geographique/bases/donnees/geographiques/bdg/stockees/sigsont/restreintes/application/ete/concues/souvent/lesutilisateurs/demeurent/contraints/existant/trouvent/besoin/dedonnees/complementaires/prise/decision/adequate/idee/del/enrichissement/aspect/descriptif/bdg/existantes/atteindre/cetobjectif/proposons/approche/consiste/integrer/module/defouille/donnees/textuelles/sig/meme/agit/proposer/unemethode/distribuee/resume/documents/multiples/partir/corpus/enligne/idee/faire/cooperer/ensemble/agents/entraidant/afind/aboutir/resume/optimal;khaoulamahmoudi/samifaiz;['http://editions-rnti.fr/render_pdf.php?p1&p=1000329'];['http://editions-rnti.fr/render_pdf.php?p=1000329']
1086;revue/nouvelles/technologies/information;egc;2006;approche/multi/agent/adaptative/simulation/schemas/tactiques;papier/consacre/simulation/realisation/automatiquede/schemas/tactiques/groupe/dagents/footballeurs/autonomes/objectifest/montrer/apporter/techniques/apprentissagepar/renforcement/agents/reactifs/concus/tache/premiertemps/proposons/plateforme/architecture/agents/capabled/effectuer/schemas/tactiques/cas/relativement/simples/ensuite/mettons/oeuvre/algorithme/apprentissage/renforcementpour/permettre/agents/faire/face/situations/complexes/enfin/serie/experimentations/montrent/gain/apporte/agents/reactifs/parl/utilisation/algorithmes/apprentissage;aydanomachado/yannchevaleyre/jeandanielzucker;['http://editions-rnti.fr/render_pdf.php?p1&p=1000334'];['http://editions-rnti.fr/render_pdf.php?p=1000334']
1087;revue/nouvelles/technologies/information;egc;2006;approche/simple/inspiree/reseaux/sociaux/hierarchisation/systemes/autonomes/internet;transit/flux/information/reseau/internet/echellemondiale/regi/accords/commerciaux/systemes/autonomes/accordsqui/mis/oeuvre/protocole/routage/bgp/negociationde/accords/commerciaux/repose/implicitement/hierarchie/systemesautonomes/position/relative/systemes/debouche/accordde/type/client/fournisseur/systemes/client/nettement/mieuxclasse/fournisseur/client/paye/fournisseur/transitdes/flux/information/accord/type/peering/transit/gratuit/dutrafic/systemes/depit/importance/existe/dehierarchie/officielle/internet/clauses/commerciales/accords/entresystemes/autonomes/necessairement/publiques/consensus/surla/facon/etablir/hierarchie/proposons/heuristique/simpleinspiree/notion/centralite/spectrale/issue/analyse/reseaux/sociauxpour/analyser/position/relative/systemes/autonomes/internet/apartir/informations/seules/informations/connectivite/systemesautonomes;fabriceclerot/quangnguyen;['http://editions-rnti.fr/render_pdf.php?p1&p=1000391'];['http://editions-rnti.fr/render_pdf.php?p=1000391']
1088;revue/nouvelles/technologies/information;egc;2006;comparaison/indices/pertinence/regles/association;article/propose/comparaison/graphique/indices/depertinence/evaluer/interet/regles/association/sommesappuyes/etude/existante/selectionner/indices/auxquelsnous/ajoute/indice/jaccard/indice/accords/desaccords/iad/derniers/semblent/adaptes/discriminer/regles/interessantesdans/cas/items/evenements/frequents/applicationest/realisee/donnees/reelles/issues/secteur/automobile;marieplasse/ndeyeniang/gilbertsaporta/laurentleblond;['http://editions-rnti.fr/render_pdf.php?p1&p=1000405'];['http://editions-rnti.fr/render_pdf.php?p=1000405']
1089;revue/nouvelles/technologies/information;egc;2006;mesure/proximite/methode/regroupement/aide/acquisition/ontologies/specialisees;article/traite/regroupement/unites/textuelles/perspectived/aide/elaboration/ontologies/specialisees/travail/presente/inscritdans/cadre/projet/biotim/concentrons/desetapes/construction/semi/automatique/ontologie/consiste/structurerun/ensemble/unites/textuelles/caracteristiques/classes/susceptibles/derepresenter/concepts/domaine/approche/proposons/appuiesur/denition/nouvelle/mesure/symetrique/permettant/evaluer/laproximite/lemmes/utilisant/contextes/apparition/documents/complement/mesure/presentons/algorithme/declassication/supervisee/adapte/problematique/donnees/traitees/premieres/experimentations/presentees/donnees/botaniques/laissentpercevoir/resultats/pertinents/pouvant/utilises/assister/expert/dansla/determination/structuration/concepts/domaine;guillaumecleuziou/sylviebillot/stanislaslew/lionelmartin/christelvrain;['http://editions-rnti.fr/render_pdf.php?p1&p=1000339'];['http://editions-rnti.fr/render_pdf.php?p=1000339']
1090;revue/nouvelles/technologies/information;egc;2006;nouvelle/mesure/semantique/calcul/similarite/concepts/meme/ontologie;ontologies/coeur/processus/gestion/connaissances/differentes/mesures/semantiques/ete/proposees/litteraturepour/evaluer/quantitativement/importance/liaison/semantique/pairesde/concepts/article/propose/synthese/analytique/principales/mesuressemantiques/basees/ontologie/modelisee/graphe/restreinte/iciaux/liens/hierarchiques/apres/mis/evidence/differentes/limites/desmesures/actuelles/proposons/nouvelle/pss/proportion/sharedspecificity/corpus/externe/tient/compte/densite/liens/legraphe/reliant/concepts;emmanuelblanchard/mouniraharzallah/pascalekuntz/henribriand;['http://editions-rnti.fr/render_pdf.php?p1&p=1000344'];['http://editions-rnti.fr/render_pdf.php?p=1000344']
1091;revue/nouvelles/technologies/information;egc;2006;utilisation/metadonnees/aide/interpretation/classes/partitions;resultats/methodes/fouille/donnees/difficilementinterpretables/utilisateur/expertise/requise/papiernous/proposons/outil/permettant/utilisateurs/interpreter/resultatsissus/methodes/classification/supervisee/outil/base/desmetadonnees/utilisees/formaliser/processus/interpretationautomatique/metadonnees/servir/utilisateur/comprendre/dansquelles/circonstances/donnees/originales/ete/collectees/quellemaniere/ete/agregees/puis/classifiees/interet/travail/porte/surla/souplesse/utilisateurs/pouvoir/interpreter/facilement/lesclasses/obtenues/developpons/approche/basee/utilisation/desmetadonnees/traduirons/methodologie/exemple/concret;abdourahamanebalde/yveslechevallier/brigittetrousse/marieaudeaufaure;['http://editions-rnti.fr/render_pdf.php?p1&p=1000371'];['http://editions-rnti.fr/render_pdf.php?p=1000371']
1092;revue/nouvelles/technologies/information;egc;2006;utilisation/reseaux/bayesiens/cadre/extraction/regles/association;article/aborde/probleme/utilisation/modele/connaissancedans/contexte/fouille/donnees/approche/methodologique/proposeemontre/interet/mise/oeuvre/reseaux/bayesiens/couplee/extractionde/regles/association/dites/delta/fortes/membre/gauche/minimal/frequenceminimale/niveau/confiance/controle/decouverte/regles/potentiellementutiles/alors/facilitee/exploitation/connaissances/decritespar/expert/representees/reseau/bayesien/approche/estvalidee/cas/application/fouille/donnees/interruptionsoperationnelles/industrie/aeronautique;clementfaure/sylviedelprat/alainmille/jeanfrancoisboulicaut;['http://editions-rnti.fr/render_pdf.php?p1&p=1000407'];['http://editions-rnti.fr/render_pdf.php?p=1000407']
1093;revue/nouvelles/technologies/information;egc;2006;extraction/motifs/rares;nombre/travaux/fouille/donnees/interesses/extraction/motifs/generation/regles/association/partir/motifs/travaux/present/centres/notion/motifs/frequents/algorithme/permis/extraction/motifs/frequents/apriori/ete/mis/point/suite/extrayant/ensembles/motifs/motifs/fermes/frequents/motifs/frequents/maximaux/generateurs/minimaux/article/interessons/motifs/rares/egalement/vehiculer/informations/importantes/motifs/rares/correspondent/complementaire/motifs/frequents/connaissance/motifs/ete/etudies/malgre/interet/domaines/pourraient/tirer/genre/modele/cas/medecine/exemple/important/praticien/reperer/symptomes/usuels/effets/indesirables/exceptionnels/declarer/patient/pathologie/traitement/donne;laszloszathmary/sandymaumus/pierrepetronin/yannicktoussaint/amedeonapoli;['http://editions-rnti.fr/render_pdf.php?p1&p=1000396'];['http://editions-rnti.fr/render_pdf.php?p=1000396']
1094;revue/nouvelles/technologies/information;egc;2006;visualisation/gestion/connaissances/developpement/nouveau/modele/graphique/graph/atanor;systemes/gestion/connaissances/servent/support/lacreation/diffusion/memoires/entreprises/permettent/capitaliser/conserver/enrichir/connaissances/experts/systemes/interactionavec/experts/effectuee/outils/adaptes/uneformalisation/graphique/connaissances/utilisee/formalisation/estsouvent/basee/niveau/theorique/modeles/graphes/faconpratique/representations/visuelles/souvent/arbres/limitationsapparaissent/rapport/representations/basees/graphes/cetarticle/presentons/modele/utilise/serveur/connaissances/atanorqui/utilise/arbres/visualiser/connaissances/developpons/unenouvelle/approche/permet/representer/memes/connaissances/laforme/graphes/niveaux/analyse/comparative/methodes/dansun/contexte/industriel/maintenance/permet/mettre/valeur/apport/desgraphes/processus/visualisation/graphique/connaissances;brunopinaud/pascalekuntz/fabriceguillet/vincentphilippe;['http://editions-rnti.fr/render_pdf.php?p1&p=1000364'];['http://editions-rnti.fr/render_pdf.php?p=1000364']
1095;revue/nouvelles/technologies/information;egc;2006;visualisation/interactive/donnees/methodes/base/points/interet;presentons/article/methode/visualisation/interactivede/donnees/numeriques/symboliques/permettant/utilisateur/expertdu/domaine/obtenir/informations/connaissances/pertinentes/nousproposons/approche/nouvelle/adaptant/utilisation/points/interetsdans/contexte/fouille/visuelle/donnees/partir/ensemble/pointsd/interet/disposes/cercle/donnees/visualisees/interieur/cecercle/fonction/similarite/points/interet/operations/interactivessont/alors/definies/selectionner/zoomer/changer/dynamiquement/lespoints/interets/evaluons/proprietes/visualisation/desdonnees/caracteristiques/connues/decrivons/application/reelle/encours/domaine/exploration/donnees/issues/enquetes/satisfaction;daviddacosta/gillesventurini;['http://editions-rnti.fr/render_pdf.php?p1&p=1000367'];['http://editions-rnti.fr/render_pdf.php?p=1000367']
1096;revue/nouvelles/technologies/information;egc;2006;web/semantique/memoire/experiences/communaute/scientifique/projet/meat;article/decrit/projet/meat/memoire/experiences/pourl/analyse/transcriptome/assister/biologistes/travaillantdans/domaine/puces/adn/interpretation/validation/leursresultats/proposons/aide/methodologique/logicielle/construireune/memoire/experiences/domaine/approche/basee/surles/technologies/web/semantique/repose/utilisation/ontologies/etdes/annotations/semantiques/articles/scientifiques/sourcesde/connaissances/domaine/approche/generalisee/autresdomaines/requerant/experimentations/traitant/grand/flux/donnees/proteomique/chimie;khaledkhelif/rosediengkuntz/pascalbarbry;['http://editions-rnti.fr/render_pdf.php?p1&p=1000340'];['http://editions-rnti.fr/render_pdf.php?p=1000340']
1097;revue/nouvelles/technologies/information;egc;2006;web/usage/mining/extraction/periodes/denses/partir/logs;techniques/web/usage/mining/existantes/actuellementbasees/decoupage/donnees/arbitraire/e/g/log/mois/guidepar/resultats/supposes/e/g/comportements/clients/pourla/periode/achats/noel/approches/souffrent/problemessuivants/part/dependent/organisation/arbitraire/donneesau/cours/temps/part/extraire/automatiquementdes/pics/saisonniers/donnees/stockees/proposons/exploiterles/donnees/decouvrir/maniere/automatique/periodes/denses/decomportements/periode/consideree/dense/contient/aumoins/motif/sequentiel/frequent/ensemble/utilisateurs/etaientconnectes/site/periode;florentmasseglia/pascalponcelet/maguelonneteisseire/alicemarascu;['http://editions-rnti.fr/render_pdf.php?p1&p=1000377'];['http://editions-rnti.fr/render_pdf.php?p=1000377']
1098;revue/nouvelles/technologies/information;egc;2005;acka/approche/acquisition/cooperative/connaissances/construction/modele/simulation/multi/agents;article/presente/approche/acka/approach/cooperative/knowledge/acquisition/participative/cooperative/acquisition/connaissances/necessaires/construction/modele/simulation/base/agents/basee/principe/jeu/roles/reunion/entreprise/proposons/construire/modele/multi/acteurs/representant/modele/initial/systeme/multi/agents/etude/appliquons/acka/construire/modele/multi/acteurs/comprehension/processus/decision/rmes/liere/avicole/cherchons/comprendre/impacts/comportements/individuels/gestion/utilisation/matieres/premieres/agricoles;athmanehamel/suzannepinson;['http://editions-rnti.fr/render_pdf.php?p1&p=1000403'];['http://editions-rnti.fr/render_pdf.php?p=1000403']
1099;revue/nouvelles/technologies/information;egc;2005;acquisition/exploitation/connaissances/contexte/multi/experts/systeme/aide/decision;presentons/methodologie/extraction/gestion/exploitation/connaissances/contexte/multi/experts/repose/etapes/extraction/connaissances/expert/gestion/connaissances/individuelles/constituer/base/connaissances/commune/exploitation/base/fournir/aide/decision/experts/methodologie/proposee/ete/mise/uvre/cameroun/experts/micro/finance/donne/resultats/adequation/pratiques/experts/dela/envisage/mettre/uvre/systeme/capitalisation/connaissances/permettre/analyser/rapidement/grand/nombre/situations/experts/restant/nombre/limite/contribuer/transfert/competences/former/decideurs/locaux/experts/general/membres/ong/restent/rarement/ans/place;jeanpierrebarthelemy/jeanrobertkalakamdjoug/philippelenca;['http://editions-rnti.fr/render_pdf.php?p1&p=1000220'];['http://editions-rnti.fr/render_pdf.php?p=1000220']
1100;revue/nouvelles/technologies/information;egc;2005;aid/framework/integre/conception/schema/objet/relationnel;proliferation/donnees/complexes/cessent/croitre/diversite/structures/multiplient/conception/schemas/base/donnees/general/schemas/objet/relationnels/devenue/activite/difficile/complexe/appel/connaissances/variees/lors/conception/schema/utilisateur/averti/connaitre/theorie/jacente/modele/donnees/facon/enoncer/modele/syntaxiquement/correct/permettant/construire/schema/base/donnees/objet/relationnel/repondant/besoins/outils/specialises/conception/schemas/base/donnees/provenant/communaute/academique/monde/industriel/super/totem/rational/rose/ete/developpes/contextes/buts/souvent/tres/differents/affin/repondre/besoin/pressant/propose/solution/consistant/elaboration/environnements/integres/facilitant/cohabitation/modeles/techniques/utilises/lors/conception/schema/base/donnees/agit/offrir/plate/forme/logicielle/appelee/aid/aided/interface/database/design/offrant/mecanismes/operatoires/uniformes/representant/soutien/graphique/interactif/conception/incrementale/basee/manipulations/directes/systemiques/graphes/travers/palette/graphique/operateurs/innovation/aid/approche/systemique/facilite/expression/besoins/concepteur/averti/automatisant/tache;etiennepichat/hassanbadir;['http://editions-rnti.fr/render_pdf.php?p1&p=1000292'];['http://editions-rnti.fr/render_pdf.php?p=1000292']
1101;revue/nouvelles/technologies/information;egc;2005;amelioration/performance/analyse/semantique/latente/corpus/petite/taille;;fadouaataaallah/abderrahimelqadi/sihamboulaknadel/drissaboutajdine;['http://editions-rnti.fr/render_pdf.php?p1&p=1000278'];['http://editions-rnti.fr/render_pdf.php?p=1000278']
1102;revue/nouvelles/technologies/information;egc;2005;analyse/comparative/classifications/apport/regles/association/floues;travail/appuie/analyse/corpus/bibliographique/domaine/geotechnique/aide/cartes/realisees/plateforme/stanalyst/integre/algorithme/classification/automatique/hierarchique/k/means/axiales/donnant/resultats/dependant/nombre/classes/demande/instabilite/rend/difficile/comparaison/classifications/laisse/doute/choix/nombre/classes/necessaire/representer/correctement/domaine/comparons/resultats/classifications/3/protocoles/1/analyse/intitules/classes/2/relations/classes/partir/membres/communs/3/regles/association/floues/graphes/obtenus/presentant/similitudes/remarquables/privilegions/regles/association/floues/extraites/automatiquement/basent/description/classes/membres/permet/analyser/classifications/issues/corpus/differents;pascalcuxac/martinecadot/clairefrancois;['http://editions-rnti.fr/render_pdf.php?p1&p=1000359'];['http://editions-rnti.fr/render_pdf.php?p=1000359']
1103;revue/nouvelles/technologies/information;egc;2005;analyse/donnees/symboliques/graphe/connaissances/agent;article/appliquons/analyse/donnees/symboliques/graphe/connaissances/agent/presentons/mesure/similarite/donnees/symboliques/adaptee/graphes/connaissances/utilisons/pyramides/symboliques/extraire/nouvel/objet/symbolique/nouvel/objet/ensuite/reinsere/graphe/utilise/agent/evoluer/semantique/alors/servir/individu/lors/analyses/ulterieures/permettant/decouvrir/nouveaux/concepts/prenant/compte/evolution/semantique;philippecaillou/edwindiday;['http://editions-rnti.fr/render_pdf.php?p1&p=1000408'];['http://editions-rnti.fr/render_pdf.php?p=1000408']
1104;revue/nouvelles/technologies/information;egc;2005;analyse/geometrique/donnees/affinement/connaissance/cas/donnees/epgy/education/program/gifted/students/stanford/university;;brigitteleroux;['http://editions-rnti.fr/render_pdf.php?p1&p=1000256'];['http://editions-rnti.fr/render_pdf.php?p=1000256']
1105;revue/nouvelles/technologies/information;egc;2005;analyse/stochastique/sequences/evenements/discrets/decouverte/signatures;article/concerne/decouverte/signatures/modeles/chroniques/partir/sequence/evenements/discrets/alarmes/generee/agent/cognitif/surveillance/monitoring/cognitive/agent/mca/considerant/couple/processus/mca/generateur/stochastique/evenements/discrets/representations/complementaires/permettent/caracteriser/proprietes/stochastiques/temporelles/generateur/chaine/markov/temps/continu/superposition/processus/poisson/etude/representations/duales/permet/decouvrir/signatures/decrivant/relations/stochastiques/temporelles/evenements/sequence/signatures/alors/utilisees/reconnaitre/comportements/specifiques/montre/application/approche/outil/production/industriel/pilote/systeme/sachem/mca/developpe/utilise/groupe/arcelor/aider/pilotage/outils/production;philippebouche/marclegoc;['http://editions-rnti.fr/render_pdf.php?p1&p=1000219'];['http://editions-rnti.fr/render_pdf.php?p=1000219']
1106;revue/nouvelles/technologies/information;egc;2005;annotation/textes/extraction/informations/lexicosyntaxiques/acquisition/schemas/conceptuels/causalite;presentons/methode/insyse/interface/syntaxe/semantique/annotation/documents/textuels/objectif/construire/annotations/semantiques/resumes/interroger/corpus/fonction/genes/relations/causalite/maladies/approche/semi/automatique/centree/1/extraction/informations/lexico/syntaxiques/partir/phrases/corpus/comportant/lexemes/causation/2/elaboration/regles/basees/grammaires/unification/permettant/acquerir/partir/informations/schemas/conceptuels/instancies/traduits/annotations/rdf/base/corpus/textes/interroge/moteur/recherche/semantique/corese;laurentalamarguy/rosediengkuntz/catherinefaronzucker;['http://editions-rnti.fr/render_pdf.php?p1&p=1000258'];['http://editions-rnti.fr/render_pdf.php?p=1000258']
1107;revue/nouvelles/technologies/information;egc;2005;apprentissage/automatique/modeles/structurels/objets/cartographiques;reconnaitre/objets/cartographiques/images/satellitales/besoin/modele/objet/recherche/developpe/systeme/apprentissage/construit/modele/structurel/objets/cartographiques/automatiquement/partir/images/satellitales/segmentees/images/contenants/objets/decomposees/formes/primitives/transformees/graphes/relationnels/attribues/args/genere/modeles/objets/partir/graphes/utilisant/algorithmes/appariement/graphes/qualite/modele/evaluee/distance/edition/exemples/modele/parvenus/obtenir/modeles/ponts/ronds/points/compatibles/modeles/construits/manuellement;gurayerus/nicolaslomenie;['http://editions-rnti.fr/render_pdf.php?p1&p=1000336'];['http://editions-rnti.fr/render_pdf.php?p=1000336']
1108;revue/nouvelles/technologies/information;egc;2005;apprentissage/scenarios/partir/series/temporelles/multivariees;;thomasguyet/catherinegarbay/micheldojat;['http://editions-rnti.fr/render_pdf.php?p1&p=1000224'];['http://editions-rnti.fr/render_pdf.php?p=1000224']
1109;revue/nouvelles/technologies/information;egc;2005;apprentissage/signatures/facteurs/transcription/partir/donnees/expression;inference/signatures/facteurs/transcription/partir/donnees/puces/adn/deja/ete/etudie/communaute/bioinformatique/principale/difficulte/resoudre/trouver/ensemble/heuristiques/pertinentes/controler/complexite/resolution/probleme/np/difficile/proposons/article/solution/heuristique/alternative/utilisees/approches/bayesiennes/fondee/recherche/motifs/frequents/maximaux/matrice/discretisee/issue/donnees/numeriques/puces/adn/methode/appliquee/donnees/cancer/vessie/institut/curie/hopital/henri/mondor/creteil;mohamedelati/celinerouveirol/francoisradvanyi;['http://editions-rnti.fr/render_pdf.php?p1&p=1000416'];['http://editions-rnti.fr/render_pdf.php?p=1000416']
1110;revue/nouvelles/technologies/information;egc;2005;apprentissage/structures/reseaux/bayesiens/donnees/incompletes;formalisme/modeles/graphiques/connait/actuellement/essor/domaines/machine/learning/reseaux/bayesiens/capables/effectuer/raisonnements/probabilistes/partir/donnees/incompletes/alors/methodes/actuellement/capables/utiliser/bases/exemples/incompletes/apprentissage/inspirant/principe/ams/em/propose/friedman/1997/travaux/chow/liu/1968/proposons/methode/permettant/faire/apprentissage/reseaux/bayesiens/particuliers/structure/arborescente/partir/donnees/incompletes/etude/experimentale/expose/ensuite/resultats/preliminaires/possible/attendre/methode/puis/montre/gain/potentiel/apporte/utilisons/arbres/obtenus/initialisation/methode/recherche/gloutonne/ams/em;olivierfrancois/philippeleray;['http://editions-rnti.fr/render_pdf.php?p1&p=1000222'];['http://editions-rnti.fr/render_pdf.php?p=1000222']
1111;revue/nouvelles/technologies/information;egc;2005;apprentissage/supervise/series/temporelles/aide/k/means/nouvelle/methode/agregation/series;utilisation/algorithme/apprentissage/supervise/type/k/means/jeu/series/temporelles/amene/poser/questions/choix/mesure/similarite/choix/methode/effectuant/agregation/series/estimer/centre/e/calculer/k/moyennes/repondre/premiere/question/presentons/article/principales/mesures/similarite/existantes/puis/expliquons/appelee/dynamic/time/warping/parait/adaptee/apprentissage/supervise/deuxieme/question/pose/alors/probleme/besoin/methode/agregation/respectant/caracteristiques/particulieres/dynamic/time/warping/pensons/association/mesure/similarite/agregation/euclidienne/generer/perte/informations/importante/cadre/apprentissage/forme/series/proposons/methode/originale/agregation/series/temporelles/compatible/dynamic/time/warping/ameliore/resultats/obtenus/aide/algorithme/k/means;nicolasnicoloyannis/remigaudin;['http://editions-rnti.fr/render_pdf.php?p1&p=1000250'];['http://editions-rnti.fr/render_pdf.php?p=1000250']
1112;revue/nouvelles/technologies/information;egc;2005;apprentissage/supervise/classification/images/base/structure/p/tree;probleme/important/production/automatique/regles/classification/concerne/duree/generation/regles/algorithmes/mis/uvre/produisent/souvent/regles/temps/long/proposons/nouvelle/methode/classification/partir/base/donnees/images/methode/situe/jonction/techniques/algebre/p/tree/arbre/decision/vue/accelerer/processus/classification/recherche/grandes/bases/images/modelisation/proposons/base/part/descripteurs/visuels/couleur/forme/texture/indexer/images/part/generation/automatique/regles/classification/aide/nouvel/algorithme/c4/5/p/tree/valider/methode/developpe/systeme/baptise/p/tree/ete/implemente/confronte/application/reelle/domaine/traitement/images/resultats/experimentaux/montrent/methode/reduit/efficacement/temps/classification;rimfaiz/najehnaffakhi/khaledmellouli;['http://editions-rnti.fr/render_pdf.php?p1&p=1000343'];['http://editions-rnti.fr/render_pdf.php?p=1000343']
1113;revue/nouvelles/technologies/information;egc;2005;arbre/decision/donnees/type/intervalle/evaluation/comparaison;critere/decoupage/binaire/kolmogorov/smirnov/necessite/ordre/total/valeurs/prises/variables/explicatives/pouvons/ordonner/intervalles/fermes/bornes/nombres/reels/differentes/facons/contribution/article/consiste/evaluer/comparer/arbres/decision/obtenus/donnees/type/intervalle/aide/critere/decoupage/binaire/kolmogorov/smirnov/etendu/type/donnees/mballo/al/2004/faire/axons/attention/taux/erreur/mesure/echantillon/test/estimer/parametre/divisons/aleatoirement/base/donnees/parties/egales/terme/effectif/objet/pres/construire/arbres/arbres/testes/meme/echantillon/puis/echantillons/differents;cherifmballo/edwindiday;['http://editions-rnti.fr/render_pdf.php?p1&p=1000215'];['http://editions-rnti.fr/render_pdf.php?p=1000215']
1114;revue/nouvelles/technologies/information;egc;2005;caracterisation/region/interet/images;image/support/information/montre/efficacite/neanmoins/image/comporte/souvent/zones/arriere/plan/zone/interet/privilegiee/vision/humaine/permet/segmentation/maniere/naturelle/integrant/connaissance/sujet/objectif/vise/image/proposons/methode/determination/regions/interet/image/numerique/zones/saillantes/lois/zipf/zipf/inverse/adaptees/traitement/images/permettent/evaluer/complexite/structurelle/image/comparaison/modeles/locaux/evalues/imagettes/permet/mettre/evidence/region/image/methodes/classification/ete/utilisees/determination/region/interet/partition/nuage/points/representant/caracteristiques/associees/imagettes/reseaux/neurones/methode/detection/permet/obtenir/zones/interet/conformes/perception/humaine/opere/hierarchisation/zones/fonction/structuration/information/elementaire/pixels;yvescaron/pascalmakris/nicolevincent;['http://editions-rnti.fr/render_pdf.php?p1&p=1000338'];['http://editions-rnti.fr/render_pdf.php?p=1000338']
1115;revue/nouvelles/technologies/information;egc;2005;chic/traitement/donnees/analyse/implicative;article/montrer/possibilites/offertes/logiciel/chic/classification/hierarchique/implicative/cohesitive/effectuer/analyses/donnees/base/theorie/analyse/statistique/implicative/developpee/regis/gras/collaborateurs/principe/repose/problematique/mesure/regles/association/type/alors/b/population/instanciant/variables/b/chic/enrichit/reponse/etablie/bases/statistiques/evaluant/responsabilite/sujets/election/regle/article/present/explique/demarche/suivre/utiliser/logiciel/possibilites/offertes;raphaelcouturier/regisgras;['http://editions-rnti.fr/render_pdf.php?p1&p=1000423'];['http://editions-rnti.fr/render_pdf.php?p=1000423']
